Id,Source,Target,Type
5208,Kývanç Baran Arslan,Bengi Ýdil Uras,Undirected
5209,Asuman Dabak,Bengi Ýdil Uras,Undirected
5210,Haldun Boysan,Bengi Ýdil Uras,Undirected
5211,Hüseyin Kaðýt,Bengi Ýdil Uras,Undirected
5212,Asuman Dabak,Kývanç Baran Arslan,Undirected
5213,Haldun Boysan,Kývanç Baran Arslan,Undirected
5214,Hüseyin Kaðýt,Kývanç Baran Arslan,Undirected
5215,Haldun Boysan,Asuman Dabak,Undirected
5216,Hüseyin Kaðýt,Asuman Dabak,Undirected
5217,Hüseyin Kaðýt,Haldun Boysan,Undirected
5218,Ozan Akbaba,Mustafa Üstündað,Undirected
5219,Emir Benderlioðlu,Mustafa Üstündað,Undirected
5220,Ceren Benderlioðlu,Mustafa Üstündað,Undirected
5221,Hakan Karsak,Mustafa Üstündað,Undirected
5222,Savaþ Özdemir,Mustafa Üstündað,Undirected
5223,Sevinç Gürþen,Mustafa Üstündað,Undirected
5224,Sevil Aký,Mustafa Üstündað,Undirected
5225,Emir Benderlioðlu,Ozan Akbaba,Undirected
5226,Ceren Benderlioðlu,Ozan Akbaba,Undirected
5227,Hakan Karsak,Ozan Akbaba,Undirected
5228,Savaþ Özdemir,Ozan Akbaba,Undirected
5229,Sevinç Gürþen,Ozan Akbaba,Undirected
5230,Sevil Aký,Ozan Akbaba,Undirected
5231,Ceren Benderlioðlu,Emir Benderlioðlu,Undirected
5232,Hakan Karsak,Emir Benderlioðlu,Undirected
5233,Savaþ Özdemir,Emir Benderlioðlu,Undirected
5234,Sevinç Gürþen,Emir Benderlioðlu,Undirected
5235,Sevil Aký,Emir Benderlioðlu,Undirected
5236,Hakan Karsak,Ceren Benderlioðlu,Undirected
5237,Savaþ Özdemir,Ceren Benderlioðlu,Undirected
5238,Sevinç Gürþen,Ceren Benderlioðlu,Undirected
5239,Sevil Aký,Ceren Benderlioðlu,Undirected
5240,Savaþ Özdemir,Hakan Karsak,Undirected
5241,Sevinç Gürþen,Hakan Karsak,Undirected
5242,Sevil Aký,Hakan Karsak,Undirected
5243,Sevinç Gürþen,Savaþ Özdemir,Undirected
5244,Sevil Aký,Savaþ Özdemir,Undirected
5245,Sevil Aký,Sevinç Gürþen,Undirected
5246,Burak Sevinç,Algý Eke,Undirected
5247,Nur Sürer,Algý Eke,Undirected
5248,Zeyno Eracar,Algý Eke,Undirected
5249,Erdem Baþ,Algý Eke,Undirected
5250,Ünal Yeter,Algý Eke,Undirected
5251,Barýþ Baþar,Algý Eke,Undirected
5252,Hakan Bulut,Algý Eke,Undirected
5253,Nur Sürer,Burak Sevinç,Undirected
5254,Zeyno Eracar,Burak Sevinç,Undirected
5255,Erdem Baþ,Burak Sevinç,Undirected
5256,Ünal Yeter,Burak Sevinç,Undirected
5257,Barýþ Baþar,Burak Sevinç,Undirected
5258,Hakan Bulut,Burak Sevinç,Undirected
5259,Zeyno Eracar,Nur Sürer,Undirected
5260,Erdem Baþ,Nur Sürer,Undirected
5261,Ünal Yeter,Nur Sürer,Undirected
5262,Barýþ Baþar,Nur Sürer,Undirected
5263,Hakan Bulut,Nur Sürer,Undirected
5264,Erdem Baþ,Zeyno Eracar,Undirected
5265,Ünal Yeter,Zeyno Eracar,Undirected
5266,Barýþ Baþar,Zeyno Eracar,Undirected
5267,Hakan Bulut,Zeyno Eracar,Undirected
5268,Ünal Yeter,Erdem Baþ,Undirected
5269,Barýþ Baþar,Erdem Baþ,Undirected
5270,Hakan Bulut,Erdem Baþ,Undirected
5271,Barýþ Baþar,Ünal Yeter,Undirected
5272,Hakan Bulut,Ünal Yeter,Undirected
5273,Hakan Bulut,Barýþ Baþar,Undirected
5274,Merve Dizdar,Gupse Özay,Undirected
5275,Ferit Aktuð,Gupse Özay,Undirected
5276,Uraz Kaygýlaroðlu,Gupse Özay,Undirected
5277,Füsun Demirel,Gupse Özay,Undirected
5278,Ali Ýpin,Gupse Özay,Undirected
5279,Kubilay Tunçer,Gupse Özay,Undirected
5280,Ferit Aktuð,Merve Dizdar,Undirected
5281,Uraz Kaygýlaroðlu,Merve Dizdar,Undirected
5282,Füsun Demirel,Merve Dizdar,Undirected
5283,Ali Ýpin,Merve Dizdar,Undirected
5284,Hülya Duyar,Merve Dizdar,Undirected
5285,Kubilay Tunçer,Merve Dizdar,Undirected
5286,Uraz Kaygýlaroðlu,Ferit Aktuð,Undirected
5287,Füsun Demirel,Ferit Aktuð,Undirected
5288,Ali Ýpin,Ferit Aktuð,Undirected
5289,Hülya Duyar,Ferit Aktuð,Undirected
5290,Kubilay Tunçer,Ferit Aktuð,Undirected
5291,Füsun Demirel,Uraz Kaygýlaroðlu,Undirected
5292,Ali Ýpin,Uraz Kaygýlaroðlu,Undirected
5293,Hülya Duyar,Uraz Kaygýlaroðlu,Undirected
5294,Kubilay Tunçer,Uraz Kaygýlaroðlu,Undirected
5295,Ali Ýpin,Füsun Demirel,Undirected
5296,Hülya Duyar,Füsun Demirel,Undirected
5297,Kubilay Tunçer,Füsun Demirel,Undirected
5298,Hülya Duyar,Ali Ýpin,Undirected
5299,Kubilay Tunçer,Ali Ýpin,Undirected
5300,Kubilay Tunçer,Hülya Duyar,Undirected
5301,Murat Genç,Burak Satýbol,Undirected
5302,Gökhan Mumcu,Burak Satýbol,Undirected
5303,Buse Ýskenderoðlu,Burak Satýbol,Undirected
5304,Kadir Polatçý,Burak Satýbol,Undirected
5305,Esin Civangil,Burak Satýbol,Undirected
5306,Kývanç Baran Arslan,Burak Satýbol,Undirected
5307,Gökhan Mumcu,Murat Genç,Undirected
5308,Buse Ýskenderoðlu,Murat Genç,Undirected
5309,Kadir Polatçý,Murat Genç,Undirected
5310,Ayhan Taþ,Murat Genç,Undirected
5311,Esin Civangil,Murat Genç,Undirected
5312,Kývanç Baran Arslan,Murat Genç,Undirected
5313,Buse Ýskenderoðlu,Gökhan Mumcu,Undirected
5314,Kadir Polatçý,Gökhan Mumcu,Undirected
5315,Ayhan Taþ,Gökhan Mumcu,Undirected
5316,Esin Civangil,Gökhan Mumcu,Undirected
5317,Kývanç Baran Arslan,Gökhan Mumcu,Undirected
5318,Kadir Polatçý,Buse Ýskenderoðlu,Undirected
5319,Ayhan Taþ,Buse Ýskenderoðlu,Undirected
5320,Esin Civangil,Buse Ýskenderoðlu,Undirected
5321,Kývanç Baran Arslan,Buse Ýskenderoðlu,Undirected
5322,Ayhan Taþ,Kadir Polatçý,Undirected
5323,Esin Civangil,Kadir Polatçý,Undirected
5324,Esin Civangil,Ayhan Taþ,Undirected
5325,Kývanç Baran Arslan,Ayhan Taþ,Undirected
5326,Kývanç Baran Arslan,Esin Civangil,Undirected
5327,Berat Efe Parlar,Selim Bayraktar,Undirected
5328,Esat Polat Güler,Selim Bayraktar,Undirected
5329,Eda Döðer,Selim Bayraktar,Undirected
5330,Dora Dalgýç,Selim Bayraktar,Undirected
5331,Taha Sönmezýþýk,Selim Bayraktar,Undirected
5332,Zeynep Ilgýn Çelik,Selim Bayraktar,Undirected
5333,Arda Taþarcan,Selim Bayraktar,Undirected
5334,Esat Polat Güler,Berat Efe Parlar,Undirected
5335,Eda Döðer,Berat Efe Parlar,Undirected
5336,Dora Dalgýç,Berat Efe Parlar,Undirected
5337,Taha Sönmezýþýk,Berat Efe Parlar,Undirected
5338,Zeynep Ilgýn Çelik,Berat Efe Parlar,Undirected
5339,Arda Taþarcan,Berat Efe Parlar,Undirected
5340,Eda Döðer,Esat Polat Güler,Undirected
5341,Dora Dalgýç,Esat Polat Güler,Undirected
5342,Taha Sönmezýþýk,Esat Polat Güler,Undirected
5343,Zeynep Ilgýn Çelik,Esat Polat Güler,Undirected
5344,Arda Taþarcan,Esat Polat Güler,Undirected
5345,Dora Dalgýç,Eda Döðer,Undirected
5346,Taha Sönmezýþýk,Eda Döðer,Undirected
5347,Zeynep Ilgýn Çelik,Eda Döðer,Undirected
5348,Arda Taþarcan,Eda Döðer,Undirected
5349,Taha Sönmezýþýk,Dora Dalgýç,Undirected
5350,Zeynep Ilgýn Çelik,Dora Dalgýç,Undirected
5351,Arda Taþarcan,Dora Dalgýç,Undirected
5352,Zeynep Ilgýn Çelik,Taha Sönmezýþýk,Undirected
5353,Arda Taþarcan,Taha Sönmezýþýk,Undirected
5354,Arda Taþarcan,Zeynep Ilgýn Çelik,Undirected
5355,Ömer Baþdoðan,Enes Batur,Undirected
5356,Altan Erkekli,Enes Batur,Undirected
5357,Damla Aslanalp,Enes Batur,Undirected
5358,Kanbolat Görkem Aslan,Enes Batur,Undirected
5359,Ebru Ojen Þahin,Enes Batur,Undirected
5360,Selin Deveci,Enes Batur,Undirected
5361,Ramin Nezir,Enes Batur,Undirected
5362,Altan Erkekli,Ömer Baþdoðan,Undirected
5363,Damla Aslanalp,Ömer Baþdoðan,Undirected
5364,Kanbolat Görkem Aslan,Ömer Baþdoðan,Undirected
5365,Ebru Ojen Þahin,Ömer Baþdoðan,Undirected
5366,Selin Deveci,Ömer Baþdoðan,Undirected
5367,Ramin Nezir,Ömer Baþdoðan,Undirected
5368,Damla Aslanalp,Altan Erkekli,Undirected
5369,Kanbolat Görkem Aslan,Altan Erkekli,Undirected
5370,Ebru Ojen Þahin,Altan Erkekli,Undirected
5371,Selin Deveci,Altan Erkekli,Undirected
5372,Ramin Nezir,Altan Erkekli,Undirected
5373,Kanbolat Görkem Aslan,Damla Aslanalp,Undirected
5374,Ebru Ojen Þahin,Damla Aslanalp,Undirected
5375,Selin Deveci,Damla Aslanalp,Undirected
5376,Ramin Nezir,Damla Aslanalp,Undirected
5377,Ebru Ojen Þahin,Kanbolat Görkem Aslan,Undirected
5378,Selin Deveci,Kanbolat Görkem Aslan,Undirected
5379,Ramin Nezir,Kanbolat Görkem Aslan,Undirected
5380,Selin Deveci,Ebru Ojen Þahin,Undirected
5381,Ramin Nezir,Ebru Ojen Þahin,Undirected
5382,Ramin Nezir,Selin Deveci,Undirected
5383,Kemal Can Parlak,Alper Rende,Undirected
5384,Ali Biçim,Alper Rende,Undirected
5385,Bilge Su Iþýk,Alper Rende,Undirected
5386,Alparslan Özmol,Alper Rende,Undirected
5387,Naz Frambuaz,Alper Rende,Undirected
5388,Ali Biçim,Kemal Can Parlak,Undirected
5389,Bilge Su Iþýk,Kemal Can Parlak,Undirected
5390,Alparslan Özmol,Kemal Can Parlak,Undirected
5391,Naz Frambuaz,Kemal Can Parlak,Undirected
5392,Bilge Su Iþýk,Ali Biçim,Undirected
5393,Alparslan Özmol,Ali Biçim,Undirected
5394,Naz Frambuaz,Ali Biçim,Undirected
5395,Alparslan Özmol,Bilge Su Iþýk,Undirected
5396,Naz Frambuaz,Bilge Su Iþýk,Undirected
5397,Naz Frambuaz,Alparslan Özmol,Undirected
5398,Onur Dilber,Ümit Ýbrahim Kantarcýlar,Undirected
5399,Jessica May,Ümit Ýbrahim Kantarcýlar,Undirected
5400,Sermet Yeþil,Ümit Ýbrahim Kantarcýlar,Undirected
5401,Ahu Sungur,Ümit Ýbrahim Kantarcýlar,Undirected
5402,Cihan Albayrak,Ümit Ýbrahim Kantarcýlar,Undirected
5403,Diren Polatoðullarý,Ümit Ýbrahim Kantarcýlar,Undirected
5404,Enis Yýldýz,Ümit Ýbrahim Kantarcýlar,Undirected
5405,Jessica May,Onur Dilber,Undirected
5406,Sermet Yeþil,Onur Dilber,Undirected
5407,Ahu Sungur,Onur Dilber,Undirected
5408,Cihan Albayrak,Onur Dilber,Undirected
5409,Diren Polatoðullarý,Onur Dilber,Undirected
5410,Enis Yýldýz,Onur Dilber,Undirected
5411,Sermet Yeþil,Jessica May,Undirected
5412,Ahu Sungur,Jessica May,Undirected
5413,Cihan Albayrak,Jessica May,Undirected
5414,Diren Polatoðullarý,Jessica May,Undirected
5415,Enis Yýldýz,Jessica May,Undirected
5416,Ahu Sungur,Sermet Yeþil,Undirected
5417,Cihan Albayrak,Sermet Yeþil,Undirected
5418,Diren Polatoðullarý,Sermet Yeþil,Undirected
5419,Enis Yýldýz,Sermet Yeþil,Undirected
5420,Cihan Albayrak,Ahu Sungur,Undirected
5421,Diren Polatoðullarý,Ahu Sungur,Undirected
5422,Enis Yýldýz,Ahu Sungur,Undirected
5423,Diren Polatoðullarý,Cihan Albayrak,Undirected
5424,Enis Yýldýz,Cihan Albayrak,Undirected
5425,Enis Yýldýz,Diren Polatoðullarý,Undirected
5426,Fýrat Sobutay,Ýsmail Baki Tuncer,Undirected
5427,Zerrin Sümer,Ýsmail Baki Tuncer,Undirected
5428,Metin Yýldýz,Ýsmail Baki Tuncer,Undirected
5429,Hilmi Erdem,Ýsmail Baki Tuncer,Undirected
5430,Tevfik Ýnceoðlu,Ýsmail Baki Tuncer,Undirected
5431,Alay Cihan,Ýsmail Baki Tuncer,Undirected
5432,Barbaros Dikmen,Ýsmail Baki Tuncer,Undirected
5433,Zerrin Sümer,Fýrat Sobutay,Undirected
5434,Metin Yýldýz,Fýrat Sobutay,Undirected
5435,Hilmi Erdem,Fýrat Sobutay,Undirected
5436,Tevfik Ýnceoðlu,Fýrat Sobutay,Undirected
5437,Alay Cihan,Fýrat Sobutay,Undirected
5438,Barbaros Dikmen,Fýrat Sobutay,Undirected
5439,Metin Yýldýz,Zerrin Sümer,Undirected
5440,Hilmi Erdem,Zerrin Sümer,Undirected
5441,Tevfik Ýnceoðlu,Zerrin Sümer,Undirected
5442,Alay Cihan,Zerrin Sümer,Undirected
5443,Barbaros Dikmen,Zerrin Sümer,Undirected
5444,Hilmi Erdem,Metin Yýldýz,Undirected
5445,Tevfik Ýnceoðlu,Metin Yýldýz,Undirected
5446,Alay Cihan,Metin Yýldýz,Undirected
5447,Barbaros Dikmen,Metin Yýldýz,Undirected
5448,Tevfik Ýnceoðlu,Hilmi Erdem,Undirected
5449,Alay Cihan,Hilmi Erdem,Undirected
5450,Barbaros Dikmen,Hilmi Erdem,Undirected
5451,Alay Cihan,Tevfik Ýnceoðlu,Undirected
5452,Barbaros Dikmen,Tevfik Ýnceoðlu,Undirected
5453,Alay Cihan,Alay Cihan,Undirected
5454,Barbaros Dikmen,Alay Cihan,Undirected
5455,Timur Acar,Aslýhan Güner,Undirected
5456,Ýnan Ulaþ Torun,Aslýhan Güner,Undirected
5457,Kemal Uçar,Aslýhan Güner,Undirected
5458,Haldun Boysan,Aslýhan Güner,Undirected
5459,Sema Atalay,Aslýhan Güner,Undirected
5460,Ayþen Batýgün,Aslýhan Güner,Undirected
5461,Ýnan Ulaþ Torun,Timur Acar,Undirected
5462,Kemal Uçar,Timur Acar,Undirected
5463,Haldun Boysan,Timur Acar,Undirected
5464,Sema Atalay,Timur Acar,Undirected
5465,Ayþen Batýgün,Timur Acar,Undirected
5466,Kemal Uçar,Ýnan Ulaþ Torun,Undirected
5467,Haldun Boysan,Ýnan Ulaþ Torun,Undirected
5468,Sema Atalay,Ýnan Ulaþ Torun,Undirected
5469,Ayþen Batýgün,Ýnan Ulaþ Torun,Undirected
5470,Haldun Boysan,Kemal Uçar,Undirected
5471,Sema Atalay,Kemal Uçar,Undirected
5472,Ayþen Batýgün,Kemal Uçar,Undirected
5473,Sema Atalay,Haldun Boysan,Undirected
5474,Ayþen Batýgün,Haldun Boysan,Undirected
5475,Ayþen Batýgün,Sema Atalay,Undirected
5476,Nurgül Yeþilçay,Alper Kul,Undirected
5477,Gürgen Öz,Berat Efe Parlar,Undirected
5478,Burak Hakký,Berat Efe Parlar,Undirected
5479,Balým Gaye Bayrak,Berat Efe Parlar,Undirected
5480,Bedir Bedir,Berat Efe Parlar,Undirected
5481,Umut Avcý,Berat Efe Parlar,Undirected
5482,Duru Hoþver,Berat Efe Parlar,Undirected
5483,Burak Hakký,Gürgen Öz,Undirected
5484,Balým Gaye Bayrak,Gürgen Öz,Undirected
5485,Bedir Bedir,Gürgen Öz,Undirected
5486,Umut Avcý,Gürgen Öz,Undirected
5487,Duru Hoþver,Gürgen Öz,Undirected
5488,Balým Gaye Bayrak,Burak Hakký,Undirected
5489,Bedir Bedir,Burak Hakký,Undirected
5490,Umut Avcý,Burak Hakký,Undirected
5491,Duru Hoþver,Burak Hakký,Undirected
5492,Bedir Bedir,Balým Gaye Bayrak,Undirected
5493,Umut Avcý,Balým Gaye Bayrak,Undirected
5494,Duru Hoþver,Balým Gaye Bayrak,Undirected
5495,Umut Avcý,Bedir Bedir,Undirected
5496,Duru Hoþver,Bedir Bedir,Undirected
5497,Duru Hoþver,Umut Avcý,Undirected
5498,Serkan Daðlý,Anýl Çelik,Undirected
5499,Öykü Çelik,Anýl Çelik,Undirected
5500,Nursel Köse,Anýl Çelik,Undirected
5501,Köksal Engür,Anýl Çelik,Undirected
5502,Ceren Kaplakarslan,Anýl Çelik,Undirected
5503,Serkan Ercan,Anýl Çelik,Undirected
5504,Seyithan Özdemir,Anýl Çelik,Undirected
5505,Öykü Çelik,Serkan Daðlý,Undirected
5506,Nursel Köse,Serkan Daðlý,Undirected
5507,Köksal Engür,Serkan Daðlý,Undirected
5508,Ceren Kaplakarslan,Serkan Daðlý,Undirected
5509,Serkan Ercan,Serkan Daðlý,Undirected
5510,Seyithan Özdemir,Serkan Daðlý,Undirected
5511,Nursel Köse,Öykü Çelik,Undirected
5512,Köksal Engür,Öykü Çelik,Undirected
5513,Ceren Kaplakarslan,Öykü Çelik,Undirected
5514,Serkan Ercan,Öykü Çelik,Undirected
5515,Seyithan Özdemir,Öykü Çelik,Undirected
5516,Köksal Engür,Nursel Köse,Undirected
5517,Ceren Kaplakarslan,Nursel Köse,Undirected
5518,Serkan Ercan,Nursel Köse,Undirected
5519,Seyithan Özdemir,Nursel Köse,Undirected
5520,Ceren Kaplakarslan,Köksal Engür,Undirected
5521,Serkan Ercan,Köksal Engür,Undirected
5522,Seyithan Özdemir,Köksal Engür,Undirected
5523,Serkan Ercan,Ceren Kaplakarslan,Undirected
5524,Seyithan Özdemir,Ceren Kaplakarslan,Undirected
5525,Seyithan Özdemir,Serkan Ercan,Undirected
5526,Gael García Bernal,Elia Suleiman,Undirected
5527,Tarik Kopty,Elia Suleiman,Undirected
5528,Kareem Ghneim,Elia Suleiman,Undirected
5529,Ali Suliman,Elia Suleiman,Undirected
5530,Yasmine Haj,Elia Suleiman,Undirected
5531,Grégoire Colin,Elia Suleiman,Undirected
5532,Vincent Maraval,Elia Suleiman,Undirected
5533,Tarik Kopty,Gael García Bernal,Undirected
5534,Kareem Ghneim,Gael García Bernal,Undirected
5535,Ali Suliman,Gael García Bernal,Undirected
5536,Yasmine Haj,Gael García Bernal,Undirected
5537,Grégoire Colin,Gael García Bernal,Undirected
5538,Vincent Maraval,Gael García Bernal,Undirected
5539,Kareem Ghneim,Tarik Kopty,Undirected
5540,Ali Suliman,Tarik Kopty,Undirected
5541,Yasmine Haj,Tarik Kopty,Undirected
5542,Grégoire Colin,Tarik Kopty,Undirected
5543,Vincent Maraval,Tarik Kopty,Undirected
5544,Ali Suliman,Kareem Ghneim,Undirected
5545,Yasmine Haj,Kareem Ghneim,Undirected
5546,Grégoire Colin,Kareem Ghneim,Undirected
5547,Vincent Maraval,Kareem Ghneim,Undirected
5548,Yasmine Haj,Ali Suliman,Undirected
5549,Grégoire Colin,Ali Suliman,Undirected
5550,Vincent Maraval,Ali Suliman,Undirected
5551,Grégoire Colin,Yasmine Haj,Undirected
5552,Vincent Maraval,Yasmine Haj,Undirected
5553,Vincent Maraval,Grégoire Colin,Undirected
5554,Deniz Gürzumar,Kemal Uçar,Undirected
5555,Burak Alkaþ,Kemal Uçar,Undirected
5556,Aybike Turan,Kemal Uçar,Undirected
5557,Bengi Ýdil Uras,Kemal Uçar,Undirected
5558,Kemal Zeydan,Kemal Uçar,Undirected
5559,Yavuz Topoyan,Kemal Uçar,Undirected
5560,Ömer Gecü,Kemal Uçar,Undirected
5561,Burak Alkaþ,Deniz Gürzumar,Undirected
5562,Aybike Turan,Deniz Gürzumar,Undirected
5563,Bengi Ýdil Uras,Deniz Gürzumar,Undirected
5564,Kemal Zeydan,Deniz Gürzumar,Undirected
5565,Yavuz Topoyan,Deniz Gürzumar,Undirected
5566,Ömer Gecü,Deniz Gürzumar,Undirected
5567,Aybike Turan,Burak Alkaþ,Undirected
5568,Bengi Ýdil Uras,Burak Alkaþ,Undirected
5569,Kemal Zeydan,Burak Alkaþ,Undirected
5570,Yavuz Topoyan,Burak Alkaþ,Undirected
5571,Ömer Gecü,Burak Alkaþ,Undirected
5572,Bengi Ýdil Uras,Aybike Turan,Undirected
5573,Kemal Zeydan,Aybike Turan,Undirected
5574,Yavuz Topoyan,Aybike Turan,Undirected
5575,Ömer Gecü,Aybike Turan,Undirected
5576,Kemal Zeydan,Bengi Ýdil Uras,Undirected
5577,Yavuz Topoyan,Bengi Ýdil Uras,Undirected
5578,Ömer Gecü,Bengi Ýdil Uras,Undirected
5579,Yavuz Topoyan,Kemal Zeydan,Undirected
5580,Ömer Gecü,Kemal Zeydan,Undirected
5581,Ömer Gecü,Yavuz Topoyan,Undirected
5582,Fatih Al,Giray Altýnok,Undirected
5583,Ferit Aktuð,Giray Altýnok,Undirected
5584,Ferdi Sancar,Giray Altýnok,Undirected
5585,Elit Andaç Çam,Giray Altýnok,Undirected
5586,Deniz Karaoðlu,Giray Altýnok,Undirected
5587,Fatih Al,Fýrat Albayram,Undirected
5588,Ferit Aktuð,Fýrat Albayram,Undirected
5589,Ferdi Sancar,Fýrat Albayram,Undirected
5590,Elit Andaç Çam,Fýrat Albayram,Undirected
5591,Deniz Karaoðlu,Fýrat Albayram,Undirected
5592,Fatih Al,Sami Aksu,Undirected
5593,Ferit Aktuð,Sami Aksu,Undirected
5594,Ferdi Sancar,Sami Aksu,Undirected
5595,Elit Andaç Çam,Sami Aksu,Undirected
5596,Deniz Karaoðlu,Sami Aksu,Undirected
5597,Ferit Aktuð,Fatih Al,Undirected
5598,Ferdi Sancar,Fatih Al,Undirected
5599,Elit Andaç Çam,Fatih Al,Undirected
5600,Deniz Karaoðlu,Fatih Al,Undirected
5601,Ferdi Sancar,Ferit Aktuð,Undirected
5602,Elit Andaç Çam,Ferit Aktuð,Undirected
5603,Deniz Karaoðlu,Ferit Aktuð,Undirected
5604,Elit Andaç Çam,Ferdi Sancar,Undirected
5605,Deniz Karaoðlu,Ferdi Sancar,Undirected
5606,Deniz Karaoðlu,Elit Andaç Çam,Undirected
5607,Almile Ada,Fýrat Altunmeþe,Undirected
5608,Nil Keser,Fýrat Altunmeþe,Undirected
5609,Ömer Faruk Çavuþ,Fýrat Altunmeþe,Undirected
5610,Uður Kurul,Fýrat Altunmeþe,Undirected
5611,Erdinç Gülener,Fýrat Altunmeþe,Undirected
5612,Cem Zeynel Kýlýç,Fýrat Altunmeþe,Undirected
5613,Nil Keser,Almile Ada,Undirected
5614,Ömer Faruk Çavuþ,Almile Ada,Undirected
5615,Uður Kurul,Almile Ada,Undirected
5616,Erdinç Gülener,Almile Ada,Undirected
5617,Cem Zeynel Kýlýç,Almile Ada,Undirected
5618,Ömer Faruk Çavuþ,Nil Keser,Undirected
5619,Uður Kurul,Nil Keser,Undirected
5620,Erdinç Gülener,Nil Keser,Undirected
5621,Cem Zeynel Kýlýç,Nil Keser,Undirected
5622,Uður Kurul,Ömer Faruk Çavuþ,Undirected
5623,Erdinç Gülener,Ömer Faruk Çavuþ,Undirected
5624,Cem Zeynel Kýlýç,Ömer Faruk Çavuþ,Undirected
5625,Erdinç Gülener,Uður Kurul,Undirected
5626,Cem Zeynel Kýlýç,Uður Kurul,Undirected
5627,Cem Zeynel Kýlýç,Erdinç Gülener,Undirected
5628,Mehtap Bayri,Ayhan Rüzgar,Undirected
5629,Selahattin Taþdöðen,Ayhan Rüzgar,Undirected
5630,Belma Mamati,Ayhan Rüzgar,Undirected
5631,Koray Ergün,Ayhan Rüzgar,Undirected
5632,Arzu Yanardað,Ayhan Rüzgar,Undirected
5633,Talat Türkeli,Ayhan Rüzgar,Undirected
5634,Murat Ercanlý,Ayhan Rüzgar,Undirected
5635,Selahattin Taþdöðen,Mehtap Bayri,Undirected
5636,Belma Mamati,Mehtap Bayri,Undirected
5637,Koray Ergün,Mehtap Bayri,Undirected
5638,Arzu Yanardað,Mehtap Bayri,Undirected
5639,Talat Türkeli,Mehtap Bayri,Undirected
5640,Murat Ercanlý,Mehtap Bayri,Undirected
5641,Belma Mamati,Selahattin Taþdöðen,Undirected
5642,Koray Ergün,Selahattin Taþdöðen,Undirected
5643,Arzu Yanardað,Selahattin Taþdöðen,Undirected
5644,Talat Türkeli,Selahattin Taþdöðen,Undirected
5645,Murat Ercanlý,Selahattin Taþdöðen,Undirected
5646,Koray Ergün,Belma Mamati,Undirected
5647,Arzu Yanardað,Belma Mamati,Undirected
5648,Talat Türkeli,Belma Mamati,Undirected
5649,Murat Ercanlý,Belma Mamati,Undirected
5650,Arzu Yanardað,Koray Ergün,Undirected
5651,Talat Türkeli,Koray Ergün,Undirected
5652,Murat Ercanlý,Koray Ergün,Undirected
5653,Talat Türkeli,Arzu Yanardað,Undirected
5654,Murat Ercanlý,Arzu Yanardað,Undirected
5655,Murat Ercanlý,Talat Türkeli,Undirected
5656,Cansu Kurgun,Derya Alabora,Undirected
5657,Can Seçki,Derya Alabora,Undirected
5658,Banu Ecer,Derya Alabora,Undirected
5659,Murat Ercanlý,Derya Alabora,Undirected
5660,Serpil Eraslan,Derya Alabora,Undirected
5661,Ahmet Albayrak,Derya Alabora,Undirected
5662,Cansu Kurgun,Altan Erkekli,Undirected
5663,Can Seçki,Altan Erkekli,Undirected
5664,Banu Ecer,Altan Erkekli,Undirected
5665,Murat Ercanlý,Altan Erkekli,Undirected
5666,Serpil Eraslan,Altan Erkekli,Undirected
5667,Ahmet Albayrak,Altan Erkekli,Undirected
5668,Can Seçki,Cansu Kurgun,Undirected
5669,Banu Ecer,Cansu Kurgun,Undirected
5670,Murat Ercanlý,Cansu Kurgun,Undirected
5671,Serpil Eraslan,Cansu Kurgun,Undirected
5672,Ahmet Albayrak,Cansu Kurgun,Undirected
5673,Banu Ecer,Can Seçki,Undirected
5674,Murat Ercanlý,Can Seçki,Undirected
5675,Serpil Eraslan,Can Seçki,Undirected
5676,Ahmet Albayrak,Can Seçki,Undirected
5677,Murat Ercanlý,Banu Ecer,Undirected
5678,Serpil Eraslan,Banu Ecer,Undirected
5679,Ahmet Albayrak,Banu Ecer,Undirected
5680,Serpil Eraslan,Murat Ercanlý,Undirected
5681,Ahmet Albayrak,Murat Ercanlý,Undirected
5682,Ahmet Albayrak,Serpil Eraslan,Undirected
5683,Baþak Özcan,Alican Yücesoy,Undirected
5684,Bülent Emrah Parlak,Alican Yücesoy,Undirected
5685,Seda Türkmen,Alican Yücesoy,Undirected
5686,Müfit Kayacan,Alican Yücesoy,Undirected
5687,Tuðçe Altuð,Alican Yücesoy,Undirected
5688,Nihal Koldaþ,Alican Yücesoy,Undirected
